"epoch","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"epoch","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
1351609435.719,4.273,5.435,88.906,0.033,0,1.352,0,288631.467,793889.3,21208051,0,0,10129.733,4818.6,105447424,141643776,407752704,2534391808
1351609465.72,4.671,5.131,88.97,0.025,0,1.203,0,241390.933,795552.433,21252545.667,0,0,10151.367,4830.9,106037248,141688832,416133120,2525376512
1351609495.72,4.337,5.353,89.045,0.025,0,1.24,0,287948.8,794172.067,21215712.333,0,0,10131.7,4820.3,106168320,141746176,424452096,2516869120
1351609525.72,4.355,5.262,89.142,0.017,0,1.224,0,288358.4,794080,21213060.333,0,0,10135.7,4822.333,106385408,141803520,432812032,2508234752
1351609555.72,4.449,5.349,88.769,0.025,0,1.408,0,288768,794321.7,21219837.667,0,0,10132.267,4821.733,106221568,141860864,441139200,2500014080
1351609585.719,4.516,5.373,88.814,0.025,0,1.272,0,287812.267,796022.733,4173066895,0,0,10159.833,4832.633,106176512,141918208,449507328,2491633664
1351609615.718,4.43,5.366,88.959,0.017,0,1.229,0,287539.2,795794.9,21258775.467,0,0,10150.667,4830.233,106250240,141975552,457883648,2483126272
1351609645.718,4.395,5.249,89.071,0.033,0,1.252,0,288221.867,796635.233,21281717.667,0,0,10166.867,4837.433,106258432,142032896,466231296,2474713088
1351609675.718,4.612,5.319,88.812,0.033,0,1.224,0,288904.533,794052.533,21212471,0,0,10130.367,4820.733,106475520,142090240,474591232,2466078720
1351609705.718,4.596,5.223,88.953,0.025,0,1.203,0,287129.6,794814,21232508.333,0,0,10144.467,4826.867,106196992,142147584,482938880,2457952256
1351609735.718,4.643,5.307,88.648,0.025,0,1.376,0,287812.267,795640.867,21255197.667,0,0,10148.667,4828.4,106078208,142204928,491220992,2449731584
1351609765.718,4.438,5.204,89.027,0.017,0,1.315,0,289314.133,795461.433,4173051614.133,0,0,10152.267,4830.367,106057728,142262272,499564544,2441351168
1351609795.718,4.26,5.496,89.024,0.025,0,1.194,0,287266.133,792628.733,21174164.333,0,0,10113.5,4810.433,105918464,142315520,508190720,2432811008
1351609825.72,5.843,5.505,87.206,0.033,0,1.413,0,277708.8,771563.1,20611372.333,0,0,9885.033,4694.9,105861120,142446592,516091904,2424836096
1351609855.72,4.273,5.393,88.879,0.025,0,1.43,0,292044.8,794314.567,21219248.333,0,0,10132.633,4822.8,105914368,142503936,524648448,2416168960
1351609885.718,4.284,5.523,88.962,0.017,0,1.214,0,288631.467,795238.7,21244589.667,0,0,10149.467,4828,105832448,142561280,532791296,2408050688
1351609915.718,4.329,5.332,89.16,0.017,0,1.162,0,286037.333,791101.167,21133500.333,0,0,10095.733,4801.433,105971712,142618624,541102080,2399543296
1351609945.718,4.502,5.368,88.848,0.033,0.008,1.24,0,288221.867,795068.1,21239875,0,0,10145.367,4828.667,105893888,142675968,549376000,2391289856
1351609975.72,2.132,2.349,94.858,0.008,0,0.652,0,139537.067,359843.833,9612330.533,0,0,4602.867,2192.233,106033152,142704640,553398272,2387099648
1351610005.72,0,0,100,0,0,0,0,1501.867,43.067,7,0,0,25.067,16.433,106024960,142712832,553398272,2387099648
1351610035.72,0.008,0,99.992,0,0,0,0,546.133,42.2,8.4,0,0,23.4,14.433,106016768,142721024,553398272,2387099648
1351610065.718,6.723,8.14,81.485,0.033,0,3.619,0,355259.733,1073418.3,4180491666.267,0,0,15304.567,8158.033,105115648,142774272,564371456,2376974336
1351610095.718,9.75,11.983,73.156,0.041,0,5.069,0,538214.4,1508023.367,40286244.333,0,0,21389.067,11854.833,105439232,142835712,580239360,2360721408
1351610125.718,9.387,12.067,73.336,0.025,0,5.186,0,535483.733,1499847.9,40068490.067,0,0,21254.5,11800.2,105385984,142901248,596004864,2344943616
1351610155.718,9.483,11.848,73.526,0.041,0,5.101,0,533572.267,1494595.967,4191729650.133,0,0,21174.533,11772.8,105250816,142966784,611692544,2329325568
1351610185.718,9.591,11.964,73.51,0.05,0,4.886,0,535756.8,1503156.267,40156591,0,0,21263.7,11975.467,105709568,143032320,627515392,2312978432
1351610215.718,9.222,12.098,73.63,0.05,0,5,0,535893.333,1499231.767,40051647.867,0,0,21228.433,11898.367,105377792,143093760,643276800,2297487360
1351610245.719,9.24,11.694,73.876,0.05,0,5.14,0,534937.6,1494020.533,39912653.2,0,0,21184.433,11871,104718336,143159296,659148800,2282209280
1351610275.718,9.28,11.465,74.247,0.033,0,4.975,0,530705.067,1486389.333,4191510123.467,0,0,21083.067,12026.867,105205760,143220736,674598912,2266210304
1351610305.718,9.561,11.454,73.787,0.033,0,5.165,0,536849.067,1505495.067,40219355,0,0,21263.667,11874.767,105099264,143286272,690376704,2250473472
1351610335.718,9.097,12.154,73.717,0.033,0.008,4.99,0,443187.2,1495316.867,39947083,0,0,21147.267,11870.633,105340928,143331328,706088960,2234474496
1351610365.718,9.286,11.659,74.144,0.033,0,4.878,0,536166.4,1497934.7,40016923.4,0,0,21235.1,11980.667,105226240,143396864,721850368,2218762240
1351610395.718,9.408,11.766,73.705,0.05,0,5.072,0,556236.8,1491599.3,4191649795.467,0,0,21101.733,11847.267,105209856,143462400,737546240,2203017216
1351610425.718,10.646,12.036,72.33,0.066,0,4.922,0,574941.867,1469220.767,39249843.8,0,0,20871.533,11868.833,105246720,143609856,752988160,2187390976
1351610455.718,9.304,11.936,73.611,0.05,0,5.099,0,531933.867,1490559.9,39819870.6,0,0,21113.267,11894.467,105275392,143671296,768643072,2171645952
1351610485.718,9.46,11.781,73.736,0.033,0,4.99,0,532206.933,1495609.933,4191756763.867,0,0,21179.933,11743.667,104620032,143736832,784334848,2156544000
1351610515.718,9.282,11.813,74.04,0.041,0,4.823,0,534254.933,1490665.9,39823325.2,0,0,21127.1,11897.3,105136128,143802368,800006144,2140291072
1351610545.718,9.353,12.479,73.015,0.066,0,5.086,409.6,475136,1493793.8,39905246.367,0,0,21140.467,11917.9,105984000,143908864,815718400,2123624448
1351610575.719,9.257,12.018,73.866,0.033,0.008,4.819,0,538487.467,1499735.8,40065539,0,0,21220.033,11937.267,105648128,143962112,831459328,2108166144
1351610605.719,9.506,11.93,73.674,0.041,0,4.848,0,555417.6,1487108.9,4191529571.467,0,0,21099.433,11890.467,105885696,144027648,847060992,2092261376
1351610635.719,9.389,11.994,73.505,0.041,0,5.071,0,506402.133,1493164.333,39889917.667,0,0,21179.933,11941.933,105316352,144089088,862773248,2077057024
1351610665.719,9.403,11.956,73.395,0.041,0,5.205,0,541491.2,1515479.133,40485439,0,0,21464.567,11901.367,105373696,144146432,878911488,2060804096
1351610695.719,9.39,11.688,73.847,0.033,0,5.042,0,536712.533,1496514.833,4191781221.2,0,0,21187.967,11963.833,106057728,144207872,894451712,2044518400
1351610725.719,9.264,11.993,73.772,0.025,0,4.946,0,532070.4,1482356.6,39600807.867,0,0,21016.567,11908.167,105934848,144273408,910000128,2029027328
1351610755.719,9.361,12.071,73.296,0.033,0.008,5.23,0,533981.867,1504187.3,40183746.533,0,0,21304.1,11846.2,105971712,144338944,925769728,2013155328
1351610785.719,9.446,11.348,74.144,0.041,0,5.021,0,535074.133,1493664.533,39903472.333,0,0,21207.767,11873.3,105435136,144396288,941486080,1997918208
1351610815.719,9.353,12.04,73.497,0.041,0,5.069,0,536166.4,1501086.4,4191903167,0,0,21286.867,11873.4,105811968,144457728,957267968,1981698048
1351610845.719,9.289,12.095,73.698,0.05,0,4.868,0,536166.4,1502880.833,40148971.467,0,0,21327.633,11842.933,106098688,144523264,973074432,1965539328
1351610875.719,9.337,12.091,73.611,0.025,0,4.937,0,536029.867,1508025.067,40286244.333,0,0,21382.833,11726.667,105705472,144588800,989114368,1949827072
1351610905.719,9.363,11.908,73.672,0.017,0,5.041,0,538624,1505839.233,40228489.667,0,0,21311.967,11878.133,106082304,144654336,1004703744,1933795328
1351610935.719,9.283,12.014,73.482,0.05,0,5.171,0,537122.133,1507654.567,4192078535.467,0,0,21358.2,11924.967,105881600,144715776,1020555264,1918083072
1351610965.719,9.537,11.769,73.488,0.025,0,5.182,0,539033.6,1511721,40385509.6,0,0,21390.867,11912.5,105463808,144781312,1036431360,1902559232
1351610995.719,9.328,11.883,73.696,0.041,0.017,5.036,0,537941.333,1500111.7,40075263,0,0,21266.633,11890.2,105979904,144846848,1052196864,1886212096
1351611025.719,10.824,11.857,72.019,0.041,0,5.259,0,563063.467,1494671.2,4191731186.6,0,0,21160.533,11787.733,105484288,144994304,1067917312,1870839808
1351611055.719,9.172,11.725,73.938,0.025,0,5.14,0,534391.467,4153301310.267,40061413.667,0,0,21242.5,11775.533,105545728,145055744,1083699200,1854935040
1351611085.719,9.627,11.85,73.382,0.025,0,5.115,0,533845.333,1489722.833,39797981.667,0,0,21121.4,11874.733,105816064,145121280,1099354112,1838944256
1351611115.718,9.239,11.677,74.01,0.025,0,5.049,0,530978.133,1487679,39742879,0,0,21068,11863.1,105844736,145186816,1114972160,1823232000
1351611145.719,9.503,11.604,73.815,0.033,0,5.045,0,525653.333,1470676.367,4191090817.2,0,0,20898.833,11874.433,106045440,145252352,1130450944,1807486976
1351611175.719,9.49,11.871,73.646,0.041,0,4.952,0,532616.533,1494251.733,39918795,0,0,21191.733,11865.167,105467904,145313792,1146363904,1792090112
1351611205.719,9.26,11.693,73.916,0.041,0,5.089,0,531251.2,1490748.5,39825343.867,0,0,21108.133,11879.867,105750528,145379328,1162014720,1776091136
1351611235.719,9.143,12.006,73.821,0.041,0,4.989,0,529203.2,1479651.167,4191330123.933,0,0,21029.533,11906.833,106070016,145444864,1177374720,1760346112
1351611265.719,9.188,11.76,73.925,0.033,0,5.094,0,528930.133,1485504.033,39684493.2,0,0,21063.633,12039.067,105971712,145510400,1193152512,1744601088
1351611295.718,9.755,11.757,73.531,0.058,0,4.898,0,532889.6,1491099.8,39834520.333,0,0,21116.8,11882.733,105549824,145571840,1208623104,1729490944
1351611325.718,9.18,11.752,73.983,0.033,0,5.053,0,530022.4,1484773.367,39665423.467,0,0,21060.567,11877.333,105525248,145637376,1224200192,1713872896
1351611355.718,9.053,11.75,74.117,0.008,0,5.072,0,435950.933,1472266.5,4191133244.8,0,0,20881.033,11861.733,105463808,145694720,1239695360,1698381824
1351611385.718,9.192,11.79,74.08,0.041,0,4.898,0,533708.8,1482288.433,39599376.333,0,0,21039.033,11962.133,105947136,145756160,1255276544,1682255872
1351611415.718,9.394,12.123,73.472,0.041,0,4.97,0,537531.733,1510754.467,40359321.667,0,0,21383.1,11821.3,105730048,145821696,1271140352,1666543616
1351611445.719,9.531,11.707,73.641,0.041,0,5.08,0,557192.533,1499483.867,40058475.8,0,0,21224.467,11910.833,105410560,145887232,1286885376,1651052544
1351611475.719,9.431,11.786,73.725,0.041,0,5.017,0,535893.333,1515339.7,4192283623.467,0,0,21454.567,11778.633,105693184,145952768,1302790144,1634799616
1351611505.718,9.511,12.18,73.021,0.025,0,5.264,0,520465.067,1511448.6,40378142.933,0,0,21412.567,11949.433,105611264,146014208,1318936576,1618673664
1351611535.718,9.484,11.89,73.714,0.05,0,4.862,0,539170.133,1515518.533,40486954.133,0,0,21509.2,11744.6,105779200,146079744,1334575104,1602801664
1351611565.718,9.453,11.975,73.429,0.041,0,5.103,0,540672,1512624.933,4192211388.333,0,0,21418.667,11955.6,105443328,146145280,1350496256,1587150848
1351611595.718,9.056,12.005,73.949,0.025,0,4.966,0,529885.867,1481418.133,39575844.8,0,0,21011.033,11947.267,105529344,146210816,1366089728,1571405824
1351611625.718,10.966,11.619,72.395,0.041,0,4.978,0,573303.467,1469180.167,39248660.733,0,0,20889.267,11827.833,105562112,146354176,1381507072,1555812352
1351611655.718,9.344,11.734,73.778,0.033,0,5.11,0,533572.267,1488452.433,39763589.267,0,0,21142.533,11918.5,105381888,146419712,1397366784,1540067328
1351611685.718,9.225,11.722,74.109,0.033,0,4.91,0,526472.533,1468721.167,4191038067.467,0,0,20892.033,11850.033,105189376,146485248,1412595712,1524965376
1351611715.718,9.273,12.174,73.579,0.033,0,4.942,0,541900.8,1513958.167,40445322.533,0,0,21521.367,11619.367,105811968,146550784,1428541440,1508331520
1351611745.718,9.144,11.946,73.9,0.033,0,4.977,0,532480,1494926.267,39936516.8,0,0,21215.133,11796.333,105607168,146612224,1444208640,1492807680
1351611775.719,9.34,12.045,73.718,0.033,0.008,4.856,0,525653.333,1478247.033,4191293248.8,0,0,20979.367,11926.667,105115648,146677760,1459965952,1477476352
1351611805.719,9.262,11.865,73.907,0.041,0,4.924,0,533299.2,1489309.767,39786447.867,0,0,21135.767,11832.567,105271296,146743296,1475395584,1461825536
1351611835.719,9.656,11.936,73.253,0.041,0,5.113,0,537804.8,1504175.133,40183447.467,0,0,21338.067,11794.633,105111552,146808832,1491202048,1446113280
1351611865.72,9.145,11.708,74.169,0.041,0,4.936,0,531660.8,1486965.8,39724319.4,0,0,21115.133,11881.567,105103360,146870272,1506799616,1430462464
1351611895.719,9.498,11.97,73.613,0.025,0,4.894,0,539989.333,1514804.833,4192269732.333,0,0,21477.933,11784.8,105222144,146935808,1522708480,1414369280
1351611925.718,9.273,12.257,73.51,0.033,0,4.926,0,445235.2,1498497.367,40032241.667,0,0,21232.667,11915.367,105136128,146993152,1538482176,1398624256
1351611955.72,3.586,4.613,89.797,0.017,0,1.987,0,294502.4,570831.233,15249053.2,0,0,8100.967,4567.6,105684992,147030016,1544753152,1391767552
1351611985.72,0,0,100,0,0,0,0,546.133,58.567,7,0,0,21.867,13.8,105676800,147038208,1544753152,1391767552
1351612015.72,0.008,0,99.992,0,0,0,0,682.667,44.2,8.4,0,0,24.7,16.2,105668608,147046400,1544753152,1391767552
1351612045.718,7.485,10.128,78.518,0.008,0,3.862,0,312661.333,1033256.8,27637647.267,0,0,15362.833,14232.733,105271296,147091456,1555517440,1381355520
1351612075.718,12.841,18.207,62.445,0.025,0,6.483,0,635289.6,1782854.833,4199430596.4,0,0,26423.067,25173.733,105758720,147156992,1574010880,1362309120
1351612105.718,12.974,18.157,62.336,0.05,0,6.483,0,637883.733,1790048.7,47821203.067,0,0,26579,25083.333,106172416,147226624,1592827904,1343008768
1351612135.719,12.873,18.464,62.09,0.025,0,6.549,0,634060.8,1784041.967,47660636.133,0,0,26463.1,25103.867,105824256,147292160,1611776000,1324343296
1351612165.719,13.108,17.967,62.467,0.033,0,6.425,0,637474.133,1789313.367,4199602945.6,0,0,26525.967,25192.133,105791488,147361792,1630404608,1305677824
1351612195.719,13.266,17.549,62.853,0.017,0,6.316,0,635972.267,1786443.9,47724866.867,0,0,26493.967,25151.4,105635840,147427328,1649160192,1287012352
1351612225.719,15.058,17.95,60.458,0.067,0,6.467,0,661504,1774148.833,47396024.8,0,0,26384.467,24775.867,105672704,147578880,1668026368,1267957760
1351612255.718,13.157,17.474,62.836,0.033,0,6.499,0,644437.333,1796280.467,4199789141.933,0,0,26674.133,25266.033,105877504,147644416,1686675456,1249038336
1351612285.718,13.467,17.475,62.958,0.033,0,6.067,0,635426.133,1781811.533,47601104.667,0,0,26388.533,25237.4,105598976,147714048,1705414656,1230508032
