"epoch","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"epoch","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
1351507478.106,25.923,19.232,48.396,0.042,0,6.408,0,585728,1355549.933,44252764.733,0,0,16418.067,9376.7,105136128,135446528,1438859264,1509793792
1351507508.106,26.464,19.065,47.863,0.05,0,6.558,0,585591.467,1357255.933,4196107439.6,0,0,16437.7,9387.3,105181184,135512064,1456398336,1492144128
1351507538.106,26.489,19.123,48.146,0.033,0,6.208,0,585045.333,1357422.4,44299441.533,0,0,16444.433,9380.2,105353216,135577600,1473716224,1474588672
1351507568.106,26.042,19.258,48.108,0.025,0,6.567,0,585591.467,1356447.7,44275509.933,0,0,16436.433,9372.1,105234432,135643136,1491005440,1457352704
1351507598.107,25.898,19.182,48.429,0.025,0.008,6.458,0,585045.333,1357299.033,44294747.4,0,0,16445.967,9378.633,105021440,135708672,1508327424,1440178176
1351507628.107,26.012,19.788,47.709,0.05,0,6.441,0,585728,1359623.9,4196182185.8,0,0,16461.133,9400.3,105119744,135774208,1525432320,1422909440
1351507658.107,26.381,18.957,48.179,0.05,0,6.433,0,585318.4,1357075.367,44298892.267,0,0,16444.067,9384.8,104632320,135843840,1542737920,1406021632
1351507688.106,26.052,19.127,48.121,0.05,0,6.651,0,585318.4,1356580.533,44279321.067,0,0,16434.833,9376.933,104435712,135909376,1560485888,1388404736
1351507718.106,26.146,19.022,48.225,0.042,0,6.566,0,585454.933,1357067.533,4196095578.267,0,0,16437.2,9385.333,105025536,135974912,1577353216,1370882048
1351507748.106,26.264,19.423,47.771,0.025,0,6.516,0,586001.067,1358750.367,44352571.4,0,0,16460.967,9397.833,105316352,136040448,1594900480,1352978432
1351507778.106,25.892,19.508,48.217,0.033,0,6.35,0,585591.467,1357803.833,44317145.667,0,0,16447.933,9395.667,105197568,136105984,1612222464,1335709696
1351507808.107,28.104,19.288,46.076,0.025,0,6.507,0,608256,1336970.733,4195433432.333,0,0,16211.533,9226.967,105271296,136253440,1629057024,1318653952
1351507838.107,26.337,19.455,47.759,0.017,0,6.432,0,589960.533,1360086.067,44404189.4,0,0,16477.167,9410.833,104828928,136318976,1646415872,1301671936
1351507868.107,26.408,18.908,48.125,0.025,0,6.533,0,586820.267,1360115.033,44392023.233,0,0,16481.167,9416.667,104845312,136384512,1663975424,1284030464
1351507898.107,26.156,19.157,48.163,0.017,0,6.508,0,586001.067,1359046.767,4196159636.233,0,0,16464.2,9401.767,104972288,136450048,1681305600,1266507776
1351507928.107,25.533,19.5,48.283,0.017,0,6.667,0,585045.333,1357106.533,44293561.4,0,0,16439.033,9379.233,104865792,136519680,1698611200,1249239040
1351507958.107,26.406,19.515,47.563,0.075,0,6.441,409.6,626278.4,1348571.8,44018614.9,0,0,16345.433,9353.033,105480192,136634368,1715818496,1231302656
1351507988.107,25.681,19.073,48.663,0.025,0,6.558,0,585591.467,1357790.067,44317587.067,0,0,16448.967,9381.433,105238528,136699904,1733136384,1214160896
1351508018.106,26.383,19.492,47.517,0.033,0,6.575,0,584362.667,1356930.733,4196094682.067,0,0,16439.3,9391.4,105066496,136765440,1750224896,1197178880
1351508048.106,26.031,19.157,48.371,0.033,0,6.408,0,584772.267,4153158631.367,44288368.467,0,0,16437.7,9377.767,105254912,136830976,1767526400,1179623424
1351508078.106,25.917,19.467,48.042,0.033,0,6.542,0,585454.933,1358295.267,44340268.733,0,0,16453.433,9388.133,105639936,136896512,1784852480,1161846784
1351508108.106,26.123,19.482,47.988,0.058,0,6.349,0,586137.6,1359346.2,4196163497.6,0,0,16463.033,9401.167,105644032,136962048,1802178560,1144451072
1351508138.106,26.067,19.1,48.117,0.058,0,6.658,0,586137.6,1359613.233,44373348.533,0,0,16461.9,9393.733,105254912,137027584,1819516928,1127436288
1351508168.106,26.146,19.28,48.134,0.042,0,6.399,0,586137.6,1358338.733,44346495.867,0,0,16451.933,9398.933,104632320,137097216,1837305856,1110200320
1351508198.106,26.181,18.99,48.296,0.025,0,6.508,0,586001.067,1357542.3,4196119105.267,0,0,16451.233,9388.4,105123840,137162752,1854398464,1092550656
1351508228.106,26.048,19.573,47.788,0.017,0,6.574,0,585045.333,1359571.633,44378137.067,0,0,16468.067,9408.7,105496576,137228288,1871736832,1074774016
1351508258.106,25.483,18.958,49.092,0.033,0,6.433,0,586137.6,1358741.533,44361480.6,0,0,16462.633,9397.167,105586688,137293824,1888849920,1057505280
1351508288.106,25.987,18.997,48.484,0.033,0,6.499,0,585728,1358255.533,4196139465.033,0,0,16455.2,9392.6,105463808,137359360,1906176000,1040236544
1351508318.107,25.806,19.215,48.529,0.033,0,6.416,0,586274.133,1358743.3,44357625.833,0,0,16463.067,9396.233,105369600,137424896,1923727360,1022713856
1351508348.107,26.119,19.11,48.371,0.033,0,6.367,0,586410.667,1360847.933,44418125.067,0,0,16475.3,9420.9,105070592,137490432,1940848640,1005826048
