"epoch","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"epoch","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
1351465726.446,7.501,8.492,83.049,0.025,0,0.934,0,98986.667,217119.5,7047499.567,0,0,3501.467,3235.433,104161280,105078784,213508096,2766487552
1351465756.447,4.198,4.629,90.634,0,0,0.538,0,65399.467,116531.4,3781061.1,0,0,1893.333,1740.6,104153088,105111552,215007232,2764963840
1351465786.447,0,0,99.992,0.008,0,0,0,546.133,44.667,7,0,0,25.4,16.233,104144896,105119744,215007232,2764963840
1351465816.447,1.207,0.075,98.701,0.017,0,0,0,18705.067,73.4,29.733,0,0,55.433,24.7,105439232,105218048,215019520,2763558912
1351465846.446,7.277,7.9,84.051,0.008,0,0.764,0,66355.2,174772,5677511.467,0,0,2459.967,2560.367,104370176,105246720,217202688,2762416128
1351465876.446,16.799,18.723,62.57,0.025,0,1.883,0,183364.267,415555.3,4165312720,0,0,5819.8,6056.5,104243200,105299968,222474240,2757218304
1351465906.443,17.018,18.56,62.605,0.025,0,1.792,0,182954.667,414493.733,13462058.333,0,0,5811.7,6032.5,104288256,105353216,227741696,2751852544
1351465936.443,17.04,18.407,62.661,0.033,0,1.858,0,182408.533,4152215705.467,13464423.733,0,0,5795.8,6016.3,104017920,105406464,233005056,2746806272
1351465966.443,17.099,18.548,62.461,0.033,0,1.858,0,183091.2,414857.233,13491428.6,0,0,5811.633,6031.533,104153088,105463808,238272512,2741346304
1351465996.446,17.135,18.442,62.607,0.033,0,1.783,0,182818.133,412993.533,13424681.933,0,0,5789.133,6001.9,104062976,105517056,243515392,2736140288
1351466026.446,17.082,18.44,62.645,0.033,0,1.8,0,183500.8,414048.833,13455831.133,0,0,5804.3,6029.767,103698432,105570304,248778752,2731188224
1351466056.446,16.91,18.242,62.899,0.033,0,1.916,0,182272,413583.433,13427943.8,0,0,5792.4,6008.133,104116224,105623552,254021632,2725474304
1351466086.443,17.197,18.58,62.365,0.033,0,1.825,0,182545.067,414072.633,13451086.6,0,0,5801.967,6019.833,103751680,105680896,259280896,2720522240
1351466116.443,17.065,18.607,62.453,0.042,0,1.833,0,182545.067,412671.933,13418751.067,0,0,5784.933,6018.467,103915520,105734144,264523776,2715062272
1351466146.443,16.837,18.795,62.468,0.033,0,1.866,0,182272,412450,13404221.333,0,0,5780.833,5986.067,103829504,105787392,269762560,2709856256
1351466176.446,16.876,18.734,62.507,0.025,0,1.858,0,182408.533,413688.167,4165244504.133,0,0,5795.867,6006.4,103858176,105840640,275013632,2704523264
1351466206.443,16.847,18.497,62.606,0.033,0,2.016,0,183500.8,415097.833,13492607.867,0,0,5812.867,6032.1,103985152,105897984,280289280,2699063296
1351466236.443,17.014,18.439,62.673,0.033,0,1.841,0,185685.333,414065.5,13454934.933,0,0,5805.233,6018.9,104017920,105951232,285544448,2693722112
1351466266.446,17.019,18.361,62.821,0.033,0,1.766,0,182272,412353.467,13395021.6,0,0,5782.6,5983.033,103936000,106004480,290779136,2688516096
1351466296.446,17.219,18.56,62.263,0.033,0,1.924,0,183091.2,416281.667,13523757.467,0,0,5825.033,6056.933,103825408,106057728,296067072,2683285504
1351466326.443,17.124,18.448,62.445,0.033,0,1.95,0,183091.2,414239.833,13466506.333,0,0,5807.9,6041.733,103940096,106115072,301322240,2677858304
1351466356.447,17.054,18.495,62.593,0.05,0,1.808,0,182408.533,412208.167,13403035,0,0,5779.5,6000.433,103886848,106168320,306561024,2672619520
1351466386.443,17.114,18.414,62.473,0.042,0.008,1.95,0,182408.533,412926.067,13425578.133,0,0,5789.567,5999.633,104046592,106221568,311808000,2667159552
1351466416.446,18.819,18.102,61.23,0.058,0,1.791,0,200021.333,408357.467,13267507.6,0,0,5752.567,5903.367,103903232,106348544,317005824,2661978112
1351466446.446,17.164,18.405,62.565,0.017,0,1.85,0,187050.667,414409.6,13471847.733,0,0,5803.7,6035.767,103788544,106405888,322269184,2656772096
1351466476.446,16.979,18.287,62.818,0.033,0,1.883,0,182272,413811.833,13445153.7,0,0,5796.4,6022.833,103714816,106459136,327520256,2651541504
1351466506.445,17.205,18.155,62.84,0.033,0,1.766,0,181998.933,413648.767,4165251906.367,0,0,5793.967,6013.767,103866368,106512384,332775424,2646081536
1351466536.443,17.362,18.979,61.71,0.1,0,1.85,409.6,208622.933,413729.1,13446346.833,0,0,5802.767,6045.633,105107456,106614784,338034688,2639478784
1351466566.446,17.241,18.399,62.435,0.033,0,1.891,0,186641.067,411975.867,13391175.067,0,0,5778.367,5989.467,104005632,106672128,343269376,2635288576
